broad_sample	broad_id	plate_map_name	solvent
BRD-A16347691-001-13-1	BRD-A16347691	C-7161-01-LM6-002	DMSO
BRD-K16542329-001-13-5	BRD-K16542329	C-7161-01-LM6-002	DMSO
BRD-K16730910-001-07-3	BRD-K16730910	C-7161-01-LM6-002	DMSO
BRD-K16732600-001-01-7	BRD-K16732600	C-7161-01-LM6-002	DMSO
BRD-K16761703-001-03-8	BRD-K16761703	C-7161-01-LM6-002	DMSO
BRD-K16898998-001-01-6	BRD-K16898998	C-7161-01-LM6-002	DMSO
BRD-K16757695-050-02-5	BRD-K16757695	C-7161-01-LM6-002	DMSO
BRD-K16762525-001-01-6	BRD-K16762525	C-7161-01-LM6-002	DMSO
BRD-K16803204-001-01-6	BRD-K16803204	C-7161-01-LM6-002	DMSO
BRD-A16997652-001-02-3	BRD-A16997652	C-7161-01-LM6-002	DMSO
BRD-K17026858-001-01-2	BRD-K17026858	C-7161-01-LM6-002	DMSO
BRD-K17075857-001-17-6	BRD-K17075857	C-7161-01-LM6-002	DMSO
BRD-A17411484-001-11-9	BRD-A17411484	C-7161-01-LM6-002	DMSO
BRD-A17462676-003-11-6	BRD-A17462676	C-7161-01-LM6-002	DMSO
BRD-K17068645-003-04-2	BRD-K17068645	C-7161-01-LM6-002	DMSO
BRD-K17203476-001-01-9	BRD-K17203476	C-7161-01-LM6-002	DMSO
BRD-K17498618-344-02-6	BRD-K17498618	C-7161-01-LM6-002	DMSO
BRD-K17500877-001-02-1	BRD-K17500877	C-7161-01-LM6-002	DMSO
BRD-K60230970-001-10-0	BRD-K60230970	C-7161-01-LM6-002	DMSO
BRD-K17561142-003-32-5	BRD-K17561142	C-7161-01-LM6-002	DMSO
BRD-K17705806-003-04-4	BRD-K17705806	C-7161-01-LM6-002	DMSO
BRD-K17513304-001-01-9	BRD-K17513304	C-7161-01-LM6-002	DMSO
BRD-K17555800-003-01-5	BRD-K17555800	C-7161-01-LM6-002	DMSO
BRD-A17655518-001-24-4	BRD-A17655518	C-7161-01-LM6-002	DMSO
BRD-K17743125-001-08-4	BRD-K17743125	C-7161-01-LM6-002	DMSO
BRD-K17849083-001-31-1	BRD-K17849083	C-7161-01-LM6-002	DMSO
BRD-K17894950-001-14-3	BRD-K17894950	C-7161-01-LM6-002	DMSO
BRD-K17944737-001-02-1	BRD-K17944737	C-7161-01-LM6-002	DMSO
BRD-A18043272-001-09-9	BRD-A18043272	C-7161-01-LM6-002	DMSO
BRD-A17883755-001-06-1	BRD-A17883755	C-7161-01-LM6-002	DMSO
BRD-K17930269-001-01-8	BRD-K17930269	C-7161-01-LM6-002	DMSO
BRD-K17953908-001-01-7	BRD-K17953908	C-7161-01-LM6-002	DMSO
BRD-K99964838-001-11-9	BRD-K99964838	C-7161-01-LM6-002	DMSO
BRD-K18194590-065-08-0	BRD-K18194590	C-7161-01-LM6-002	DMSO
BRD-K12184916-001-15-4	BRD-K12184916	C-7161-01-LM6-002	DMSO
BRD-K18673820-001-15-5	BRD-K18673820	C-7161-01-LM6-002	DMSO
BRD-K18157228-001-01-7	BRD-K18157228	C-7161-01-LM6-002	DMSO
BRD-K18324993-001-01-6	BRD-K18324993	C-7161-01-LM6-002	DMSO
BRD-A18620900-001-05-2	BRD-A18620900	C-7161-01-LM6-002	DMSO
BRD-K18678457-003-02-8	BRD-K18678457	C-7161-01-LM6-002	DMSO
		C-7161-01-LM6-014	DMSO
BRD-A61676498-001-06-6	BRD-A61676498	C-7161-01-LM6-014	DMSO
BRD-K55966568-001-05-4	BRD-K55966568	C-7161-01-LM6-014	DMSO
BRD-A56085258-001-01-8	BRD-A56085258	C-7161-01-LM6-014	DMSO
BRD-A55962179-001-22-1	BRD-A55962179	C-7161-01-LM6-014	DMSO
BRD-K56032964-001-02-1	BRD-K56032964	C-7161-01-LM6-014	DMSO
BRD-K56558538-003-11-9	BRD-K56558538	C-7161-01-LM6-014	DMSO
BRD-A56592690-001-04-3	BRD-A56592690	C-7161-01-LM6-014	DMSO
BRD-K56751279-300-01-4	BRD-K56751279	C-7161-01-LM6-014	DMSO
BRD-K57252450-001-02-5	BRD-K57252450	C-7161-01-LM6-014	DMSO
BRD-K50691590-001-02-2	BRD-K50691590	C-7161-01-LM6-014	DMSO
BRD-K56614220-001-19-0	BRD-K56614220	C-7161-01-LM6-014	DMSO
BRD-K57222227-001-30-1	BRD-K57222227	C-7161-01-LM6-014	DMSO
BRD-K57371763-001-01-7	BRD-K57371763	C-7161-01-LM6-014	DMSO
BRD-A57382968-001-29-0	BRD-A57382968	C-7161-01-LM6-014	DMSO
BRD-K58211978-001-01-5	BRD-K58211978	C-7161-01-LM6-014	DMSO
BRD-K58486055-001-02-7	BRD-K58486055	C-7161-01-LM6-014	DMSO
BRD-K58501140-002-01-0	BRD-K58501140	C-7161-01-LM6-014	DMSO
BRD-A59174698-003-18-5	BRD-A59174698	C-7161-01-LM6-014	DMSO
BRD-K58435339-001-03-0	BRD-K58435339	C-7161-01-LM6-014	DMSO
BRD-K59058766-003-21-9	BRD-K59058766	C-7161-01-LM6-014	DMSO
BRD-K59197931-001-04-5	BRD-K59197931	C-7161-01-LM6-014	DMSO
BRD-K59227464-334-02-4	BRD-K59227464	C-7161-01-LM6-014	DMSO
BRD-K59524082-001-01-3	BRD-K59524082	C-7161-01-LM6-014	DMSO
BRD-K60341624-001-02-2	BRD-K60341624	C-7161-01-LM6-014	DMSO
BRD-K59506194-015-04-9	BRD-K59506194	C-7161-01-LM6-014	DMSO
BRD-K59573506-001-01-8	BRD-K59573506	C-7161-01-LM6-014	DMSO
BRD-K59574735-001-11-8	BRD-K59574735	C-7161-01-LM6-014	DMSO
BRD-K60585088-001-01-5	BRD-K60585088	C-7161-01-LM6-014	DMSO
BRD-K60866521-001-07-1	BRD-K60866521	C-7161-01-LM6-014	DMSO
BRD-A55393291-001-09-9	BRD-A55393291	C-7161-01-LM6-014	DMSO
BRD-A56371469-001-03-3	BRD-A56371469	C-7161-01-LM6-014	DMSO
BRD-K56851771-001-06-8	BRD-K56851771	C-7161-01-LM6-014	DMSO
BRD-K60997853-001-02-3	BRD-K60997853	C-7161-01-LM6-014	DMSO
BRD-K55512740-001-01-6	BRD-K55512740	C-7161-01-LM6-014	DMSO
BRD-K57764956-001-02-8	BRD-K57764956	C-7161-01-LM6-014	DMSO
BRD-A58955223-001-03-8	BRD-A58955223	C-7161-01-LM6-014	DMSO
BRD-K60230970-001-10-0	BRD-K60230970	C-7161-01-LM6-014	DMSO
BRD-K37764012-001-04-1	BRD-K37764012	C-7161-01-LM6-014	DMSO
BRD-K38287497-001-01-2	BRD-K38287497	C-7161-01-LM6-014	DMSO
BRD-K59325863-001-02-8	BRD-K59325863	C-7161-01-LM6-014	DMSO
BRD-K37714784-305-02-1	BRD-K37714784	C-7161-01-LM6-014	DMSO
BRD-K61036791-001-01-6	BRD-K61036791	C-7161-01-LM6-014	DMSO
BRD-A38350138-001-04-9	BRD-A38350138	C-7161-01-LM6-014	DMSO
BRD-K37687095-001-06-9	BRD-K37687095	C-7161-01-LM6-014	DMSO
BRD-K38197229-001-29-9	BRD-K38197229	C-7161-01-LM6-014	DMSO
BRD-A39390670-236-10-7	BRD-A39390670	C-7161-01-LM6-014	DMSO
BRD-K39503511-001-03-9	BRD-K39503511	C-7161-01-LM6-014	DMSO
BRD-K37694030-003-12-7	BRD-K37694030	C-7161-01-LM6-014	DMSO
BRD-A38218502-001-01-2	BRD-A38218502	C-7161-01-LM6-014	DMSO
BRD-A39415247-001-10-4	BRD-A39415247	C-7161-01-LM6-014	DMSO
BRD-A39935389-001-05-9	BRD-A39935389	C-7161-01-LM6-014	DMSO
BRD-K40797222-001-01-8	BRD-K40797222	C-7161-01-LM6-014	DMSO
BRD-K41160163-001-06-8	BRD-K41160163	C-7161-01-LM6-014	DMSO
BRD-K41708980-001-01-6	BRD-K41708980	C-7161-01-LM6-014	DMSO
BRD-K41170226-001-13-8	BRD-K41170226	C-7161-01-LM6-014	DMSO
BRD-K40870905-001-01-7	BRD-K40870905	C-7161-01-LM6-014	DMSO
BRD-K41599323-001-02-3	BRD-K41599323	C-7161-01-LM6-014	DMSO
BRD-K41731458-001-15-1	BRD-K41731458	C-7161-01-LM6-014	DMSO
		C-7161-01-LM6-028	DMSO
BRD-K92428153-001-04-4	BRD-K92428153	C-7161-01-LM6-028	DMSO
BRD-K92441787-001-04-1	BRD-K92441787	C-7161-01-LM6-028	DMSO
BRD-A92537424-001-04-7	BRD-A92537424	C-7161-01-LM6-028	DMSO
BRD-K92428232-001-10-6	BRD-K92428232	C-7161-01-LM6-028	DMSO
BRD-K92467929-001-01-1	BRD-K92467929	C-7161-01-LM6-028	DMSO
BRD-K92613113-066-02-7	BRD-K92613113	C-7161-01-LM6-028	DMSO
BRD-K92758126-001-18-8	BRD-K92758126	C-7161-01-LM6-028	DMSO
BRD-K92848252-001-01-9	BRD-K92848252	C-7161-01-LM6-028	DMSO
BRD-K92984783-003-05-7	BRD-K92984783	C-7161-01-LM6-028	DMSO
BRD-K50691590-001-02-2	BRD-K50691590	C-7161-01-LM6-028	DMSO
BRD-A92826379-001-01-5	BRD-A92826379	C-7161-01-LM6-028	DMSO
BRD-K92968657-001-01-6	BRD-K92968657	C-7161-01-LM6-028	DMSO
BRD-A93000692-001-08-1	BRD-A93000692	C-7161-01-LM6-028	DMSO
BRD-A93093700-001-02-9	BRD-A93093700	C-7161-01-LM6-028	DMSO
BRD-A93353767-008-02-2	BRD-A93353767	C-7161-01-LM6-028	DMSO
BRD-K93460210-001-23-7	BRD-K93460210	C-7161-01-LM6-028	DMSO
BRD-K93618743-001-21-0	BRD-K93618743	C-7161-01-LM6-028	DMSO
BRD-K93645900-001-11-3	BRD-K93645900	C-7161-01-LM6-028	DMSO
BRD-A93424738-001-04-8	BRD-A93424738	C-7161-01-LM6-028	DMSO
BRD-K93633846-001-01-7	BRD-K93633846	C-7161-01-LM6-028	DMSO
BRD-K93754473-048-20-2	BRD-K93754473	C-7161-01-LM6-028	DMSO
BRD-K93918653-001-08-9	BRD-K93918653	C-7161-01-LM6-028	DMSO
BRD-A93964801-003-03-3	BRD-A93964801	C-7161-01-LM6-028	DMSO
BRD-K94397152-001-01-6	BRD-K94397152	C-7161-01-LM6-028	DMSO
BRD-K93944989-001-08-0	BRD-K93944989	C-7161-01-LM6-028	DMSO
BRD-A94276798-001-01-4	BRD-A94276798	C-7161-01-LM6-028	DMSO
BRD-K94293891-001-01-3	BRD-K94293891	C-7161-01-LM6-028	DMSO
BRD-K94420399-001-01-9	BRD-K94420399	C-7161-01-LM6-028	DMSO
BRD-K94830329-001-03-0	BRD-K94830329	C-7161-01-LM6-028	DMSO
BRD-K95142244-001-01-5	BRD-K95142244	C-7161-01-LM6-028	DMSO
BRD-K95260951-050-03-1	BRD-K95260951	C-7161-01-LM6-028	DMSO
BRD-A95696066-003-13-8	BRD-A95696066	C-7161-01-LM6-028	DMSO
BRD-A95032015-065-01-2	BRD-A95032015	C-7161-01-LM6-028	DMSO
BRD-K95237249-001-26-5	BRD-K95237249	C-7161-01-LM6-028	DMSO
BRD-K95739795-001-03-7	BRD-K95739795	C-7161-01-LM6-028	DMSO
BRD-K95901403-001-04-5	BRD-K95901403	C-7161-01-LM6-028	DMSO
BRD-K60230970-001-10-0	BRD-K60230970	C-7161-01-LM6-028	DMSO
BRD-K96042922-001-09-8	BRD-K96042922	C-7161-01-LM6-028	DMSO
BRD-K96123349-236-02-8	BRD-K96123349	C-7161-01-LM6-028	DMSO
BRD-K95921201-001-14-6	BRD-K95921201	C-7161-01-LM6-028	DMSO
BRD-K63750851-001-20-7	BRD-K63750851	C-7161-01-LM6-028	DMSO
BRD-A96060515-004-01-6	BRD-A96060515	C-7161-01-LM6-028	DMSO
BRD-A96292436-003-16-1	BRD-A96292436	C-7161-01-LM6-028	DMSO
BRD-K96671969-001-03-1	BRD-K96671969	C-7161-01-LM6-028	DMSO
BRD-K96740444-001-02-1	BRD-K96740444	C-7161-01-LM6-028	DMSO
BRD-K96862998-001-15-5	BRD-K96862998	C-7161-01-LM6-028	DMSO
BRD-K97010173-001-04-1	BRD-K97010173	C-7161-01-LM6-028	DMSO
BRD-K96720755-001-02-6	BRD-K96720755	C-7161-01-LM6-028	DMSO
BRD-A96754982-001-01-4	BRD-A96754982	C-7161-01-LM6-028	DMSO
BRD-K96936751-001-01-4	BRD-K96936751	C-7161-01-LM6-028	DMSO
BRD-K97045029-001-02-7	BRD-K97045029	C-7161-01-LM6-028	DMSO
BRD-K97428065-001-01-2	BRD-K97428065	C-7161-01-LM6-028	DMSO
BRD-K97440753-066-18-1	BRD-K97440753	C-7161-01-LM6-028	DMSO
BRD-A97479839-003-13-3	BRD-A97479839	C-7161-01-LM6-028	DMSO
BRD-K97399794-001-15-3	BRD-K97399794	C-7161-01-LM6-028	DMSO
BRD-A97437073-050-14-5	BRD-A97437073	C-7161-01-LM6-028	DMSO
BRD-K97472745-001-01-8	BRD-K97472745	C-7161-01-LM6-028	DMSO
BRD-A97502381-001-01-3	BRD-A97502381	C-7161-01-LM6-028	DMSO
		C-7161-01-LM6-001	DMSO
BRD-K25114078-003-08-1	BRD-K25114078	C-7161-01-LM6-001	DMSO
BRD-K25204779-001-01-1	BRD-K25204779	C-7161-01-LM6-001	DMSO
BRD-K25361343-001-01-6	BRD-K25361343	C-7161-01-LM6-001	DMSO
BRD-K25140590-001-03-0	BRD-K25140590	C-7161-01-LM6-001	DMSO
BRD-A25234499-001-18-3	BRD-A25234499	C-7161-01-LM6-001	DMSO
BRD-K25394294-001-14-9	BRD-K25394294	C-7161-01-LM6-001	DMSO
BRD-K25650355-065-02-0	BRD-K25650355	C-7161-01-LM6-001	DMSO
BRD-K25943794-001-02-3	BRD-K25943794	C-7161-01-LM6-001	DMSO
BRD-A26032986-050-02-1	BRD-A26032986	C-7161-01-LM6-001	DMSO
BRD-K50691590-001-02-2	BRD-K50691590	C-7161-01-LM6-001	DMSO
BRD-K25837718-001-03-8	BRD-K25837718	C-7161-01-LM6-001	DMSO
BRD-K26011976-001-01-0	BRD-K26011976	C-7161-01-LM6-001	DMSO
BRD-A26095496-001-04-0	BRD-A26095496	C-7161-01-LM6-001	DMSO
BRD-A26334849-001-06-2	BRD-A26334849	C-7161-01-LM6-001	DMSO
BRD-K26603252-003-04-9	BRD-K26603252	C-7161-01-LM6-001	DMSO
BRD-K26657438-001-15-2	BRD-K26657438	C-7161-01-LM6-001	DMSO
BRD-A26690767-066-01-9	BRD-A26690767	C-7161-01-LM6-001	DMSO
BRD-A26711594-003-10-6	BRD-A26711594	C-7161-01-LM6-001	DMSO
BRD-K26619122-001-02-1	BRD-K26619122	C-7161-01-LM6-001	DMSO
BRD-K26701552-001-01-8	BRD-K26701552	C-7161-01-LM6-001	DMSO
BRD-K26712974-001-01-5	BRD-K26712974	C-7161-01-LM6-001	DMSO
BRD-A27376179-001-01-3	BRD-A27376179	C-7161-01-LM6-001	DMSO
BRD-K27938825-001-02-4	BRD-K27938825	C-7161-01-LM6-001	DMSO
BRD-K28183345-003-11-4	BRD-K28183345	C-7161-01-LM6-001	DMSO
BRD-A27732521-003-08-3	BRD-A27732521	C-7161-01-LM6-001	DMSO
BRD-K27955832-001-02-9	BRD-K27955832	C-7161-01-LM6-001	DMSO
BRD-K28143534-003-25-9	BRD-K28143534	C-7161-01-LM6-001	DMSO
BRD-K28217197-001-01-4	BRD-K28217197	C-7161-01-LM6-001	DMSO
BRD-A28467416-002-01-0	BRD-A28467416	C-7161-01-LM6-001	DMSO
BRD-A28545468-003-16-6	BRD-A28545468	C-7161-01-LM6-001	DMSO
BRD-K28731095-001-01-7	BRD-K28731095	C-7161-01-LM6-001	DMSO
BRD-K28761891-001-10-1	BRD-K28761891	C-7161-01-LM6-001	DMSO
BRD-K28542495-003-13-5	BRD-K28542495	C-7161-01-LM6-001	DMSO
BRD-K28667793-001-28-1	BRD-K28667793	C-7161-01-LM6-001	DMSO
BRD-A28787076-001-04-8	BRD-A28787076	C-7161-01-LM6-001	DMSO
BRD-K28971625-003-01-4	BRD-K28971625	C-7161-01-LM6-001	DMSO
BRD-K60230970-001-10-0	BRD-K60230970	C-7161-01-LM6-001	DMSO
BRD-A29289453-001-04-7	BRD-A29289453	C-7161-01-LM6-001	DMSO
BRD-K29322660-001-01-9	BRD-K29322660	C-7161-01-LM6-001	DMSO
BRD-K28984613-001-01-5	BRD-K28984613	C-7161-01-LM6-001	DMSO
BRD-A29260609-003-26-0	BRD-A29260609	C-7161-01-LM6-001	DMSO
BRD-A29322418-237-04-0	BRD-A29322418	C-7161-01-LM6-001	DMSO
BRD-K29359156-001-30-1	BRD-K29359156	C-7161-01-LM6-001	DMSO
BRD-K29582115-066-01-2	BRD-K29582115	C-7161-01-LM6-001	DMSO
BRD-K29653726-001-13-4	BRD-K29653726	C-7161-01-LM6-001	DMSO
BRD-K29673530-001-05-4	BRD-K29673530	C-7161-01-LM6-001	DMSO
BRD-A29734509-011-13-6	BRD-A29734509	C-7161-01-LM6-001	DMSO
BRD-A29623586-001-01-3	BRD-A29623586	C-7161-01-LM6-001	DMSO
BRD-K29656036-001-02-5	BRD-K29656036	C-7161-01-LM6-001	DMSO
BRD-A29731977-001-04-5	BRD-A29731977	C-7161-01-LM6-001	DMSO
BRD-K29735307-001-02-9	BRD-K29735307	C-7161-01-LM6-001	DMSO
BRD-K30126819-304-02-7	BRD-K30126819	C-7161-01-LM6-001	DMSO
BRD-K30421593-050-04-9	BRD-K30421593	C-7161-01-LM6-001	DMSO
BRD-K30480208-001-18-5	BRD-K30480208	C-7161-01-LM6-001	DMSO
BRD-A30051119-002-01-8	BRD-A30051119	C-7161-01-LM6-001	DMSO
BRD-K30331124-001-01-7	BRD-K30331124	C-7161-01-LM6-001	DMSO
BRD-K30466858-001-09-6	BRD-K30466858	C-7161-01-LM6-001	DMSO
BRD-K03842655-001-02-1	BRD-K03842655	C-7161-01-LM6-001	DMSO
		C-7161-01-LM6-015	DMSO
BRD-A55579717-001-04-0	BRD-A55579717	C-7161-01-LM6-015	DMSO
BRD-K55781385-001-01-7	BRD-K55781385	C-7161-01-LM6-015	DMSO
BRD-A55913614-316-09-6	BRD-A55913614	C-7161-01-LM6-015	DMSO
BRD-K55748775-001-02-2	BRD-K55748775	C-7161-01-LM6-015	DMSO
BRD-K55847762-304-01-7	BRD-K55847762	C-7161-01-LM6-015	DMSO
BRD-K55930204-236-24-3	BRD-K55930204	C-7161-01-LM6-015	DMSO
BRD-K56104152-008-04-1	BRD-K56104152	C-7161-01-LM6-015	DMSO
BRD-K56291712-001-01-0	BRD-K56291712	C-7161-01-LM6-015	DMSO
BRD-K56334280-001-05-1	BRD-K56334280	C-7161-01-LM6-015	DMSO
BRD-K50691590-001-02-2	BRD-K50691590	C-7161-01-LM6-015	DMSO
BRD-K56195681-001-01-0	BRD-K56195681	C-7161-01-LM6-015	DMSO
BRD-K56301217-001-07-4	BRD-K56301217	C-7161-01-LM6-015	DMSO
BRD-K56343971-001-10-6	BRD-K56343971	C-7161-01-LM6-015	DMSO
BRD-K56405753-001-02-4	BRD-K56405753	C-7161-01-LM6-015	DMSO
BRD-K56800335-015-04-9	BRD-K56800335	C-7161-01-LM6-015	DMSO
BRD-K56844688-003-01-2	BRD-K56844688	C-7161-01-LM6-015	DMSO
BRD-K56957086-001-06-3	BRD-K56957086	C-7161-01-LM6-015	DMSO
BRD-K57080016-001-15-9	BRD-K57080016	C-7161-01-LM6-015	DMSO
BRD-K56810756-001-03-0	BRD-K56810756	C-7161-01-LM6-015	DMSO
BRD-K57041787-001-02-6	BRD-K57041787	C-7161-01-LM6-015	DMSO
BRD-K57169635-001-04-5	BRD-K57169635	C-7161-01-LM6-015	DMSO
BRD-K57432881-003-21-8	BRD-K57432881	C-7161-01-LM6-015	DMSO
BRD-K57569181-001-27-5	BRD-K57569181	C-7161-01-LM6-015	DMSO
BRD-A58048407-001-18-8	BRD-A58048407	C-7161-01-LM6-015	DMSO
BRD-K57545991-050-23-1	BRD-K57545991	C-7161-01-LM6-015	DMSO
BRD-K57631554-003-06-2	BRD-K57631554	C-7161-01-LM6-015	DMSO
BRD-K58010567-003-02-2	BRD-K58010567	C-7161-01-LM6-015	DMSO
BRD-K58114536-001-01-6	BRD-K58114536	C-7161-01-LM6-015	DMSO
BRD-K77987382-001-13-2	BRD-K77987382	C-7161-01-LM6-015	DMSO
BRD-K58626373-003-07-8	BRD-K58626373	C-7161-01-LM6-015	DMSO
BRD-K58951486-004-01-5	BRD-K58951486	C-7161-01-LM6-015	DMSO
BRD-K59013864-001-01-1	BRD-K59013864	C-7161-01-LM6-015	DMSO
BRD-A58564983-001-04-6	BRD-A58564983	C-7161-01-LM6-015	DMSO
BRD-K58736316-001-09-5	BRD-K58736316	C-7161-01-LM6-015	DMSO
BRD-K59037100-001-14-7	BRD-K59037100	C-7161-01-LM6-015	DMSO
BRD-K59273480-001-10-6	BRD-K59273480	C-7161-01-LM6-015	DMSO
BRD-K60230970-001-10-0	BRD-K60230970	C-7161-01-LM6-015	DMSO
BRD-K59332007-300-02-7	BRD-K59332007	C-7161-01-LM6-015	DMSO
BRD-K59433843-001-01-7	BRD-K59433843	C-7161-01-LM6-015	DMSO
BRD-K59317601-001-05-5	BRD-K59317601	C-7161-01-LM6-015	DMSO
BRD-K59331299-001-01-2	BRD-K59331299	C-7161-01-LM6-015	DMSO
BRD-K59369769-001-20-3	BRD-K59369769	C-7161-01-LM6-015	DMSO
BRD-K59436580-001-01-7	BRD-K59436580	C-7161-01-LM6-015	DMSO
BRD-K59632282-052-03-1	BRD-K59632282	C-7161-01-LM6-015	DMSO
BRD-K59875992-001-01-8	BRD-K59875992	C-7161-01-LM6-015	DMSO
BRD-A51078674-003-01-0	BRD-A51078674	C-7161-01-LM6-015	DMSO
BRD-K60237333-001-27-1	BRD-K60237333	C-7161-01-LM6-015	DMSO
BRD-K59715032-362-01-4	BRD-K59715032	C-7161-01-LM6-015	DMSO
BRD-K59929863-001-01-9	BRD-K59929863	C-7161-01-LM6-015	DMSO
BRD-K60160658-003-11-2	BRD-K60160658	C-7161-01-LM6-015	DMSO
BRD-K60240222-001-01-4	BRD-K60240222	C-7161-01-LM6-015	DMSO
BRD-K61195623-001-01-4	BRD-K61195623	C-7161-01-LM6-015	DMSO
BRD-K61250553-003-32-2	BRD-K61250553	C-7161-01-LM6-015	DMSO
BRD-K61452026-001-04-6	BRD-K61452026	C-7161-01-LM6-015	DMSO
BRD-A61154809-001-15-9	BRD-A61154809	C-7161-01-LM6-015	DMSO
BRD-A61221616-001-04-3	BRD-A61221616	C-7161-01-LM6-015	DMSO
BRD-K61397605-001-03-4	BRD-K61397605	C-7161-01-LM6-015	DMSO
BRD-K61567297-001-01-9	BRD-K61567297	C-7161-01-LM6-015	DMSO
